episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
907,40,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,1,0,goal_reached,46,62.982756057296854,56.22277118748239,0.0,0.8926692750049751,0.8926692750049751,8.39996337890625,0.057082344827420535,0.43711408972740173,0.09609267520644876,0.4737515449523926,0,9,0.1956521739130435,13.21158299833769,0.6449827391304348,0.596562,0.9119585,0.8170244565217392,0.800917,0.8738122500000001,14.673590193989863,70.52429200120969,
908,40,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,1,0,goal_reached,44,61.811183182043045,56.22277118748239,0.0,0.9095889820115244,0.9095889820115244,1.0,0.0026277432839075725,0.11824844777584076,0.010086084575205908,0.07894962280988693,0,5,0.11363636363636363,169.17329100033385,0.5985273636363636,0.5613545,0.8108751000000001,0.8041903181818182,0.7895000000000001,0.89174365,170.576008682152,64.34966699816869,
909,40,ppo_shield,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,29.899494936611667,27.892651361962706,0.0,0.9328803520292378,0.9328803520292378,1.0,0.0,0.0,0.055444996827385955,0.16055741906166077,0,20,0.7407407407407407,9.763624999322928,0.6264952962962963,0.584792,0.8083248,0.8160277777777777,0.806875,0.8844669,11.206148073397003,40.8007500009262,
910,40,ppo_shield,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,38.18376618407357,27.892651361962706,0.0,0.7304845527154081,0.7304845527154081,1.399993896484375,0.0,0.0,7.795807879362646e-07,1.0247335922031198e-05,0,10,0.37037037037037035,6.436416999349603,0.589020037037037,0.551,0.8051794,0.8705925925925926,0.871208,0.9416419,7.8960296289792336,41.34208300092723,
911,41,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,1,0,goal_reached,52,69.81118318204304,53.150729063673246,0.0,0.7613497815253298,0.7613497815253298,1.399993896484375,0.09072909142189431,0.43769291043281555,0.008180330104514638,0.047942161560058594,0,18,0.34615384615384615,12.161624999862397,0.5545152307692308,0.5212705,0.6922627999999998,0.8780441153846154,0.8802085,0.9419814,13.594184346016243,77.86879200284602,
912,41,ppo_shield,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,1,0,goal_reached,45,61.56854249492376,53.150729063673246,0.0,0.8632773638917219,0.8632773638917219,1.0,0.006751542789456637,0.16512343287467957,0.14592359913500708,0.4972163140773773,0,9,0.2,8.002416998351691,0.5702740444444444,0.551416,0.6949084,0.803143488888889,0.790709,0.8733336,9.375834531685024,64.47695899987593,
913,41,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.08929909387631203,0.09206908941268921,0,200,1.0,9.967291000066325,0.575147725,0.5570415,0.6742020999999999,0.80313705,0.7901875,0.8918417,11.345575775066326,287.49695899750805,
914,41,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.09260415668104542,0.6242359280586243,0,25,0.6410256410256411,6.563708000612678,0.5987863333333334,0.563375,0.7920872000000001,0.8050224102564102,0.791292,0.8754994,7.967516744202421,57.14612500014482,
915,41,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,1.6128165682351988e-16,2.8497954995271985e-16,0,200,1.0,8.926332999180886,0.58046648,0.557188,0.7103354000000001,0.8041803999999999,0.7908745,0.88561075,10.310979879180886,288.7946250011737,
916,41,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.013415608953294883,0.06649650633335114,0,25,0.6410256410256411,6.788624999899184,0.6354380256410257,0.574959,0.8444125,0.8175182307692308,0.796458,0.8859872,8.241581256309441,59.250292000797344,
917,41,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,1,0,goal_reached,43,59.98275605729686,53.009433122794285,0.0,0.8837445393832604,0.8837445393832604,7.796875,0.06099624506367201,0.471450537443161,0.11419467016889423,0.4890747666358948,0,7,0.16279069767441862,13.21158299833769,0.5837655581395349,0.560458,0.7161085999999999,0.8087325116279069,0.793917,0.9096295,14.604081068105131,62.477332998241764,
918,41,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,1.0,0.0008329826153137467,0.036651235073804855,0.048022761293439936,0.2737344205379486,0,6,0.13953488372093023,169.17329100033385,0.6451782558139535,0.586084,0.940442,0.8187983953488374,0.805375,0.9098746999999999,170.63726765149664,65.91449999905308,
919,41,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,1,0,goal_reached,30,41.597979746446654,27.16615541441225,0.0,0.6530642973528735,0.6530642973528735,1.0,0.0,0.0,0.2316531181084194,0.4944910407066345,0,14,0.4666666666666667,9.763624999322928,0.6098888999999997,0.563896,0.8838015999999999,0.8441388333333335,0.8436045,0.9443147,11.217652732656262,45.634999998583226,
920,41,ppo_shield,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,1,0,goal_reached,27,38.18376618407357,27.16615541441225,0.0,0.7114582486036498,0.7114582486036498,1.0,0.002514605277350971,0.07040894776582718,0.05512141489141088,0.21140632033348083,0,12,0.4444444444444444,6.436416999349603,0.5950555185185186,0.577292,0.7146374,0.8156049259259258,0.802292,0.8905293,7.847077443794047,39.72316699946532,
921,42,ppo_shield,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,1,0,goal_reached,52,71.05382386916231,54.405882034941776,0.0,0.7656995650948235,0.7656995650948235,2.0,0.07946074824288206,0.43769291043281555,0.12806504233762078,0.4938541352748871,0,16,0.3076923076923077,12.161624999862397,0.5722436153846153,0.5521465,0.6786897999999999,0.8004358846153846,0.7876875,0.8842290500000001,13.534304499862396,74.50395900013973,
922,42,ppo_shield,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,1,0,goal_reached,44,62.22539674441614,54.405882034941776,0.0,0.87433563916688,0.87433563916688,1.399993896484375,0.0032321674542294607,0.13695988059043884,0.030530436458276553,0.15245549380779266,0,6,0.13636363636363635,8.002416998351691,0.5732822045454546,0.5541039999999999,0.6635518,0.7938806363636363,0.7853334999999999,0.88440445,9.369579839260783,62.676124998688465,
923,42,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.08326112068521,34.713109915419565,0.0,0.7072290863084153,0.7072290863084153,1.0,0.0,0.0,0.13246838405656622,0.4761638939380646,0,21,0.6,9.967291000066325,0.5740416285714286,0.555375,0.6430875999999999,0.7995059142857143,0.787542,0.8778293999999999,11.340838542923468,50.09266699926229,
924,42,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.01066898140828391,0.04814277961850166,0,21,0.6,6.563708000612678,0.5797881428571429,0.555042,0.7040712999999998,0.7990762571428571,0.787375,0.8695796,7.942572400612677,50.3576669980248,
925,42,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0,0,max_steps,200,248.0487732352795,34.713109915419565,1.0,0.0,0.13591322978824802,1.0,0.0,0.0,0.2558184087937361,0.4551936686038971,0,160,0.8,8.926332999180886,0.5840227349999999,0.5554375,0.7620119,0.79949645,0.7873749999999999,0.88489585,10.309852184180885,288.8035409996519,
926,42,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.005961648635645566,0.11252576857805252,0,21,0.6,6.788624999899184,0.5654024285714286,0.548167,0.6674920999999999,0.7940987999999999,0.783958,0.8547670999999999,8.148126228470613,49.5781249992433,
927,42,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,1,0,goal_reached,43,57.911688245431385,53.150729063673246,0.0,0.917789321534177,0.917789321534177,9.799957275390625,0.053424869208935306,0.43788570165634155,0.00871006063485426,0.06401997059583664,0,9,0.20930232558139536,13.21158299833769,0.5754738604651163,0.553334,0.6926631,0.796060976744186,0.78225,0.8787921999999999,14.583117835546993,61.44724999830942,
928,42,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,1,0,goal_reached,41,57.56854249492377,53.150729063673246,0.0,0.9232599395470178,0.9232599395470178,1.399993896484375,0.0,0.0,0.0004880959383435904,0.0031521818600594997,0,3,0.07317073170731707,169.17329100033385,0.5739187073170731,0.553125,0.678875,0.7897763902439023,0.78325,0.872416,170.5369860978948,58.30016599793453,
929,42,ppo_shield,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,1,0,goal_reached,23,26.72792206135786,24.041630560342615,0.0,0.8994949366116651,0.8994949366116651,1.0,0.0,0.0,0.007667117382576786,0.02783564291894436,0,15,0.6521739130434783,9.763624999322928,0.6177609565217391,0.565625,0.7994417,0.8001304782608696,0.789834,0.8525292,11.181516434105538,34.10141600033967,
930,42,ppo_shield,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,1,0,goal_reached,23,32.5269119345812,24.041630560342615,0.0,0.7391304347826083,0.7391304347826083,3.1968994140625,0.0,0.0,0.0015450424225349581,0.007959326729178429,0,8,0.34782608695652173,6.436416999349603,0.5943842173913043,0.564792,0.7066714999999999,0.8036358260869565,0.785625,0.873366,7.834437042827865,33.58112500063726,
931,43,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,1,0,goal_reached,54,71.81118318204304,57.62811813689564,0.0,0.8024950374485127,0.8024950374485127,2.1968994140625,0.07443532273173332,0.43769291043281555,0.06935044967847336,0.3975983262062073,0,18,0.3333333333333333,12.161624999862397,0.6052014259259259,0.559437,0.8790129499999998,0.802273962962963,0.7853545,0.88450855,13.569100388751286,79.28437499867869,
932,43,ppo_shield,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,1,0,goal_reached,45,62.39696961966995,57.62811813689564,0.0,0.9235723864180899,0.9235723864180899,1.0,0.00691089584775593,0.16512343287467957,0.09843924814905927,0.44389018416404724,0,6,0.13333333333333333,8.002416998351691,0.6396462666666667,0.573459,0.9483756,0.8093370444444444,0.794708,0.8988003999999999,9.451400309462802,68.19925000309013,
933,43,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.0,0.0,0.12488171867067371,0.47101399302482605,0,20,0.5405405405405406,9.967291000066325,0.5602837837837837,0.54925,0.6130004,0.7943152432432432,0.785791,0.8888581999999999,11.321890027093353,52.26187500011292,
934,43,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.0011243706831414648,0.005630346015095711,0,20,0.5405405405405406,6.563708000612678,0.5715777837837838,0.549459,0.6787502,0.7959572702702704,0.784875,0.8828415999999999,7.931243054666733,52.72704100207193,
935,43,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,1,0,goal_reached,39,54.325901807804485,37.12142238654117,0.0,0.683309823698284,0.683309823698284,1.0,0.0,0.0,0.19969446669656463,0.47283366322517395,0,21,0.5384615384615384,8.926332999180886,0.5670127692307693,0.548334,0.6850833000000001,0.7980203076923077,0.787416,0.8498667000000001,10.291366076103964,55.476249999628635,
936,43,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.027055485721671414,0.10122343897819519,0,20,0.5405405405405406,6.788624999899184,0.567072108108108,0.545791,0.6908081999999999,0.7964954864864864,0.78625,0.8477835999999997,8.152192594493778,52.62283299816772,
937,43,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,1,0,goal_reached,43,59.98275605729686,56.72741841473134,0.0,0.9457287751257053,0.9457287751257053,9.799957275390625,0.07889659708069469,0.43711408972740173,0.006434801836756546,0.06041477248072624,0,4,0.09302325581395349,13.21158299833769,0.5614428604651163,0.546959,0.6284207999999999,0.7978971162790698,0.787334,0.8567497,14.570922975081874,60.91591700169374,
938,43,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,1,0,goal_reached,43,59.154328932550676,56.72741841473134,0.0,0.9589732389562468,0.9589732389562468,1.0,0.004191217605363239,0.15740740299224854,0.01974943409732703,0.14382438361644745,0,5,0.11627906976744186,169.17329100033385,0.5592800697674419,0.546708,0.6304753,0.7963566279069766,0.786291,0.8823749999999999,170.5289276980083,60.727209001925075,
939,43,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,1,0,goal_reached,27,30.313708498984763,28.160255680657446,0.0,0.9289610897195426,0.9289610897195426,1.0,0.0,0.0,0.0061015545573143625,0.020568465813994408,0,19,0.7037037037037037,9.763624999322928,0.5624892222222223,0.548875,0.6291751,0.7977437777777777,0.787291,0.8780205,11.123857999322928,38.298999999824446,
940,43,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,1,0,goal_reached,28,39.18376618407357,28.160255680657446,0.0,0.7186714913612188,0.7186714913612188,1.399993896484375,0.0,0.0,0.147401806068031,0.467763215303421,0,10,0.35714285714285715,6.436416999349603,0.5623885357142857,0.5444795,0.65599825,0.7922009642857141,0.7867505,0.8343142499999999,7.791006499349603,39.51845800111187,
941,44,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0,0,max_steps,200,226.92388155425132,57.38466694161429,15.811388300841896,0.0,0.18320362914660154,2.1968994140625,0.03468959038122673,0.43769291043281555,0.38280969087194816,0.4932372272014618,0,155,0.775,12.161624999862397,0.584965675,0.5543955,0.7686973,0.806262065,0.7944789999999999,0.8945329999999999,13.552852739862397,290.2440830002888,
942,44,ppo_shield,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0,0,max_steps,200,236.86500705120574,57.38466694161429,3.1622776601683795,0.0,0.2289168415228344,1.0,0.0016334222916939958,0.16512343287467957,0.30736510765953445,0.48347043991088867,0,146,0.73,8.002416998351691,0.632419135,0.5831664999999999,0.8526431,0.815204125,0.8027915,0.8786833,9.45004025835169,303.33520799831604,
943,44,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,1,0,goal_reached,41,55.49747468305831,39.6232255123179,0.0,0.7139644774578124,0.7139644774578124,1.0,0.0,0.0,0.18457171733288782,0.4563588798046112,0,26,0.6341463414634146,9.967291000066325,0.6463486097560976,0.586416,0.909708,0.8149277560975611,0.792666,0.881833,11.428567365919983,62.70266600040486,
944,44,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,41,57.154328932550676,39.6232255123179,0.0,0.6932672686801784,0.6932672686801784,1.0,0.003968253022148495,0.16666662693023682,0.13237720569352296,0.5069208145141602,0,24,0.5853658536585366,6.563708000612678,0.6480487804878049,0.573459,0.983875,0.8033150487804879,0.790834,0.870875,8.015071829880972,62.22854199950234,
945,44,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,1,0,goal_reached,41,57.15432893255067,39.6232255123179,0.0,0.6932672686801784,0.6932672686801784,1.0,0.0,0.0,0.2020379662615967,0.4866836965084076,0,24,0.5853658536585366,8.926332999180886,0.6492651219512195,0.57425,0.983292,0.8034725365853657,0.793834,0.8705,10.379070657717472,62.285832998895785,
946,44,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.02521268715337078,0.14348424971103668,0,23,0.5897435897435898,6.788624999899184,0.6355736666666666,0.570792,0.9307753000000001,0.802120717948718,0.791542,0.8843786,8.22631938451457,58.57537499832688,
947,44,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,1,0,goal_reached,48,66.22539674441613,57.0087712549569,0.0,0.8608294409314151,0.8608294409314151,7.796875,0.05485087315722996,0.3682483732700348,0.1902468931796264,0.49100813269615173,0,9,0.1875,13.21158299833769,0.6432603958333334,0.5695835,0.9371835499999999,0.8058107708333333,0.7961045,0.88609605,14.660654165004356,72.65633299903129,
948,44,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,1,0,goal_reached,47,65.63961030678924,57.0087712549569,0.0,0.8685117262047543,0.8685117262047543,1.0,0.006305458800246318,0.15740740299224854,0.08833505708488476,0.49589014053344727,0,8,0.1702127659574468,169.17329100033385,0.6456046808510638,0.576292,0.9769919999999999,0.8112925957446808,0.79625,0.8938208,170.63018827692957,71.56866700097453,
949,44,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,32,34.89949493661167,28.861739379323623,0.0,0.826995904432013,0.826995904432013,1.0,0.0,0.0,0.1275889358665216,0.742803156375885,1,27,0.84375,9.763624999322928,0.645543,0.5849789999999999,0.9363397,0.81938403125,0.8028124999999999,0.89926875,11.228552030572928,49.015624997991836,
950,44,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,31,43.426406871192846,28.861739379323623,0.0,0.6646126506604723,0.6646126506604723,1.399993896484375,0.0,0.0,0.07695956470604629,0.649125337600708,0,13,0.41935483870967744,6.436416999349603,0.6459637741935483,0.591917,0.93675,0.8168763548387097,0.80575,0.8887915,7.899257128381862,47.53079100191826,
951,45,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,1,0,goal_reached,53,72.46803743153541,56.85068161420758,0.0,0.7844931866399388,0.7844931866399388,2.1968994140625,0.08488725617752169,0.43769291043281555,0.0968769043112203,0.4584152400493622,0,16,0.3018867924528302,12.161624999862397,0.6217436792452831,0.59175,0.8014504,0.8207570566037736,0.801667,0.8937754,13.604125735711452,80.13479100191034,
952,45,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,1,0,goal_reached,44,58.91168824543139,56.85068161420758,0.0,0.9650153188169134,0.9650153188169134,1.0,0.007265945937898424,0.16512343287467957,0.09967771430300053,0.4584152400493622,0,8,0.18181818181818182,8.002416998351691,0.6432498863636362,0.5683125,0.9954473500000001,0.8039024772727273,0.7961455,0.8643482,9.449569361988054,66.5137500000128,
