hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,175,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,177,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,178,37,35,shield_intervention,loop_prevention
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,181,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,182,38,35,shield_intervention,loop_prevention
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,183,38,36,shield_intervention,lookahead_safer
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,185,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,187,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,188,37,35,shield_intervention,loop_prevention
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,191,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,192,38,35,shield_intervention,loop_prevention
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,193,38,36,shield_intervention,lookahead_safer
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,195,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,197,38,36,shield_intervention,obstacle_risk
high,23230,1692,19,ppo_shield,baseline_open,Baseline Open,mono,0020,198,37,35,shield_intervention,loop_prevention
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,2,11,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,12,8,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,14,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,6,15,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,16,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,8,17,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,18,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,19,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,20,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,12,21,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,22,9,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,14,23,8,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,16,25,8,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,18,27,8,shield_intervention,obstacle_risk
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,27,7,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,20,27,6,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,27,5,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,22,27,4,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,28,3,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,24,29,2,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,30,1,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,31,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,32,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,33,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,34,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,35,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,36,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,37,0,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,44,5,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,40,45,4,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,41,46,3,shield_intervention,lookahead_safer
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,43,48,3,shield_intervention,negative_progress
high,25680,1693,19,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,44,48,2,shield_intervention,negative_progress
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,5,14,12,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,6,15,11,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,7,16,10,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,8,17,9,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,19,9,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,12,21,9,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,15,24,10,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,13,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,12,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,11,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,24,33,11,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,10,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,9,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,28,37,9,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,8,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,7,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,6,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,33,42,6,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,5,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,4,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,37,46,4,shield_intervention,lookahead_safer
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,3,shield_intervention,negative_progress
high,25680,1694,19,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,48,2,shield_intervention,negative_progress
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,2,11,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,4,13,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,14,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,6,15,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,8,17,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,19,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,12,21,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,14,23,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,16,25,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,18,27,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,20,29,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,22,31,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,32,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,24,33,9,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,25,34,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,27,36,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,29,38,8,shield_intervention,obstacle_risk
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,39,7,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,40,6,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,33,42,6,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,43,5,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,44,4,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,37,46,4,shield_intervention,lookahead_safer
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,38,47,3,shield_intervention,negative_progress
high,30566,1695,19,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,39,48,2,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,18,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,23,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,24,16,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,26,16,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,20,29,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,31,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,24,33,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,35,17,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,36,16,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,28,37,15,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,29,38,14,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,13,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,12,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,11,shield_intervention,lookahead_safer
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,33,42,10,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,9,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,8,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,7,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,37,46,6,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,5,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,48,4,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,40,48,3,shield_intervention,negative_progress
high,30566,1696,19,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,41,48,2,shield_intervention,negative_progress
high,30519,1697,19,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,17,17,19,shield_intervention,obstacle_risk
high,30519,1697,19,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,33,33,33,shield_intervention,obstacle_risk
high,30519,1697,19,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,35,35,33,shield_intervention,obstacle_risk
high,30519,1697,19,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,42,38,shield_intervention,lookahead_safer
