episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,148,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,149,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,150,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,151,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,152,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,153,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,154,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,155,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,156,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,157,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,158,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,159,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,160,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,161,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,162,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,163,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,164,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,165,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,166,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,167,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,168,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,169,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,170,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,171,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,172,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,173,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,174,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,175,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,176,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,177,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,178,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,179,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,180,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,181,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,182,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,183,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,184,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,185,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,186,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,187,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,188,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,189,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,190,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,191,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,192,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,193,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,194,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,195,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,196,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,197,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,198,9,12,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,199,10,11,shield_intervention,obstacle_risk
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,200,9,12,shield_intervention,obstacle_risk
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,8,17,18,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,18,17,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,20,17,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,12,21,16,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,22,15,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,23,14,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,25,14,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,26,13,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,18,27,12,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,12,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,11,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,10,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,32,9,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,9,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,8,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,36,7,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,7,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,6,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,5,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,41,4,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,4,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,3,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,36,45,2,shield_intervention,lookahead_safer
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,2,shield_intervention,negative_progress
64,1,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,47,1,shield_intervention,negative_progress
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,2,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,4,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,6,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,7,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,8,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,12,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,13,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,14,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,15,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,16,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,17,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,18,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,19,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,20,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,21,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,22,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,24,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,25,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,26,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,27,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,28,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,29,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,33,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,36,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,37,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,38,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,39,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,40,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,41,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,42,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,43,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,44,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,45,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,46,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,47,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,48,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,49,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,50,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,51,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,52,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,53,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,54,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,55,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,56,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,57,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,58,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,59,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,60,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,61,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,62,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,63,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,64,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,65,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,66,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,67,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,68,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,69,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,70,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,71,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,72,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,73,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,74,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,75,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,76,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,77,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,78,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,79,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,80,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,81,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,82,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,83,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,84,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,85,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,86,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,87,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,88,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,89,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,90,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,91,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,92,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,93,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,94,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,95,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,96,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,97,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,98,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,99,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,100,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,101,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,102,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,103,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,104,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,105,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,106,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,107,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,108,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,109,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,110,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,111,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,112,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,113,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,114,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,115,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,116,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,117,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,118,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,119,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,120,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,121,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,122,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,123,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,124,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,125,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,126,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,127,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,128,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,129,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,130,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,131,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,132,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,133,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,134,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,135,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,136,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,137,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,138,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,139,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,140,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,141,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,142,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,143,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,144,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,145,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,146,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,147,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,148,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,149,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,150,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,151,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,152,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,153,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,154,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,155,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,156,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,157,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,158,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,159,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,160,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,161,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,162,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,163,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,164,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,165,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,166,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,167,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,168,9,12,shield_intervention,obstacle_risk
